Tarih,Koşu no,Sıralama,At İsmi,Yaşı,Orijin Baba,Orijin Anne,Sahip,İl,Mesafe,Pist Tipi,Grup,Klasifikasyon,Taşıdığı Ağırlık,Jokey,Antrenör,Kulvar,Handikap Puanı,Derece,Ganyan,AGF
05/06/2022,5,3,ARTIE JUNIOR,3y d  e,ÇAKAL CARLOS,CAT IN THE HAT,HALUK VEFA ERSÖZ,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,58,GÖK.BEKTAŞ,T.KURT,3,37,1:25:47,"12,80",%6.27(6)  %6.56(6)
05/06/2022,5,4,REBEL TIME,3y d  d,BUSHRANGER (IRE),BALLERENA BLISS (USA),YUNUS EMRE DOLU,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,56,M.HAMEDİ,K.MELİKE,7,28,1:25:92,"43,00",%1.63(12)  %1.88(12)
05/06/2022,5,5,CEK PARADISE,3y d  d,LUXOR,LA COLITA,CEM KAAN PARSAK,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,60,MÜS.ÇELİK,M.AKBULUT,17,39,1:26:04,"4,50",%16.63(2)  %14.81(2)
05/06/2022,5,6,CALIBRATION,3y d  e,TEMPLE CITY (USA),AMIZZEN GRACE (USA),NİMET ARİF KURTEL,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,58,M.ÇİÇEK,B.AY,16,0,1:26:18,"3,10",%10.41(1)  %9.87(1)
05/06/2022,5,7,TUMTURAKLI,3y a  e,THREE VALLEYS (USA),ART POWER,İLYAS İLBEY,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,58,G.KOCAKAYA,U.BİLİK,1,34,1:26:34,"7,35",%10.07(3)  %9.91(3)
05/06/2022,5,8,BENBULBEN,3y k  e,NATIVE KHAN (FR),DOĞAKIZ,ALİ SAÇAN,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,58,VEDAT ABİŞ,EN.KARATAŞ,4,31,1:26:43,"8,20",%9.88(4)  %9.58(4)
05/06/2022,5,9,NATIVE GIFT,3y k  d,NATIVE KHAN (FR),GIFTED APAKAY (USA),V.İBRAHİM ARACI,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,56,GÖKH.GÖKÇE,S.BİLGİÇ,14,28,1:26:63,"9,95",%5.83(7)  %6.34(7)
05/06/2022,5,10,BLUE SEAL,3y d  e,TWIRLING CANDY (USA),HAND CRAFTED (USA),NİMET ARİF KURTEL,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,58,M.KAYA,H.YÜZBAŞI,10,0,1:26:78,"3,10",%12.92(1)  %11.11(1)
05/06/2022,5,11,PRINCETON,3y d  e,PACO BOY (IRE),ALIYAMA (IRE),HÜSEYİN YÜKSEL,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,54,E.KADİRLER AP,A.ÖZTÜRK,11,0,1:26:88,"49,75",%0.65(17)  %0.62(17)
05/06/2022,5,12,WIN LOVES MAYA,3y d  e,WIN RIVER WIN (USA),MAYA MY LOVE,LEVENT N. GELGİN,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,58,A.KURŞUN,A.KÜÇÜKAKSOY,12,0,1:27:50,"10,10",%7.01(5)  %7.9(5)
05/06/2022,5,13,KADİR AĞA,3y k  g,WIENER WALZER (GER),ZEMBİL,NECATİ DEMİRKOL,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,55,M.KAYİŞ AP,Z.GÜNELİ,8,26,1:27:65,"54,45",%1.18(13)  %1.25(13)
05/06/2022,5,14,MITHRIL,3y d  e,DAI JIN (GB),BÜYÜKANNE,İSMAİL HADİOĞLU,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,58,A.ASLAN,A.KÜÇÜKAKSOY,5,0,1:28:09,"44,40",%0.8(15)  %0.84(14)
05/06/2022,5,15,PIPES OF PEACE,3y d  e,ASTRAKHAN,MANAROLA,LALE M. ATMAN,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,58,H.KARATAŞ,MET.ACAR,2,0,1:31:36,"10,65",%5.22(8)  %5.66(8)
05/06/2022,5,16,SANSASYONEL,3y d  e,WIENER WALZER (GER),PAN IKONA,M.YAVUZ SALİHOĞLU,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,58,G.ÖZÇELİK,H.ALTUNBAŞ,13,33,1:33:22,"24,85",%2.47(11)  %3.01(11)
05/06/2022,5,17,BAKIRCI,3y d  e,KING DAVID (USA),DESDEMONA,FEDAİ KAHRAMAN,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,55,E.AKTUĞ AP,ORK. ÖZELCANAT,18,0,1:34:00,"49,05",%0.85(14)  %0.83(15)
05/06/2022,5,18,LORD OF THE OCEANS,3y d  e,GENERAL QUARTERS (USA),LITE FANTASTIC (USA),AYŞE TORKAK,İstanbul,1400,Çim,3 Yaşlı İngilizler,Maiden,54,H.YOLAÇICI AP,S.ÇİFTÇİ,9,0,1:41:65,"88,25",%0.65(16)  %0.76(16)
05/06/2022,6,1,FINAL DANCE,3y d  e,DECLARATION OF WAR (USA),FINNIE MAC COOL (USA),NİMET ARİF KURTEL,İstanbul,2200,Çim,3 Yaşlı İngilizler,G 2,58,H.KARATAŞ,B.AY,8,106,2:17:19,"1,15",%70.54(1)  %68.65(1)
05/06/2022,6,2,ZALA BEY,3y d  e,AGRESIVO (USA),AUTOMATIC CONTROL,CELAL ALAZ ADALI,İstanbul,2200,Çim,3 Yaşlı İngilizler,G 2,58,A.ÇELİK,Y.ŞİMŞEK,5,93,2:17:54,"3,85",%9.83(3)  %11.02(3)
05/06/2022,6,3,SİGOŞ,3y d  e,TORUK MACTO (IRE),CRAFTY SPELL (GB),ONUR DİLBAZ,İstanbul,2200,Çim,3 Yaşlı İngilizler,G 2,58,G.KOCAKAYA,İB.B.OĞULLARI,7,104,2:17:79,"4,10",%11.01(2)  %12.26(2)
05/06/2022,6,4,SATOSHI,3y a  e,PACO BOY (IRE),BELGİNİM,İSKENDER DEMİRCİ,İstanbul,2200,Çim,3 Yaşlı İngilizler,G 2,58,MÜS.ÇELİK,H.DEMİRBAŞ,1,67,2:17:80,"29,50",%1.31(4)  %1.56(4)
05/06/2022,6,5,BOLD SEA ROVER,3y d  e,TOROK (IRE),SEACLEEF (FR),AYŞEGÜL KURTEL,İstanbul,2200,Çim,3 Yaşlı İngilizler,G 2,58,A.SÖZEN,H.YÜZBAŞI,3,98,2:17:81,"1,15",%5.17(1)  %4.22(1)
05/06/2022,6,6,CAPTAIN FANTASTIC,3y d  e,MSHAWISH (USA),RAHAF (USA),MELİS KURTEL EMİN,İstanbul,2200,Çim,3 Yaşlı İngilizler,G 2,58,GÖKH.GÖKÇE,B.AY,2,84,2:19:33,"82,85",%0.68(6)  %0.59(7)
05/06/2022,6,7,JUDGMENT,3y d  e,SCARFACE,ORSE GÜL,M.LEVENT TOPSAKAL,İstanbul,2200,Çim,3 Yaşlı İngilizler,G 2,58,H.ÇİZİK,E.KARAKÖLEOĞLU,6,57,2:21:14,"67,60",%0.63(7)  %0.73(6)
05/06/2022,6,8,ASLANIN OĞLU,3y d  e,SCARFACE,ESTHER,BÜŞRA ÖZTÜRK KARATEPE,İstanbul,2200,Çim,3 Yaşlı İngilizler,G 2,58,M.ÇİÇEK,A.N.HINÇ,4,44,2:22:30,"34,15",%0.83(5)  %0.97(5)
05/06/2022,7,1,ULUBATUR,7y k  a,AĞA KARACA,AHUCAN,Z.MEHMET KARAKOÇ,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"57,5",A.SÖZEN,M.TAŞKIRAN,9,89,1:42:11,"3,35",%25.29(1)
05/06/2022,7,2,ZEKİ DAYI,7y a  a,UÇANBEY,SHOOWGIRL,CEMİL CAN,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"55,5",MÜS.ÇELİK,A.KARAKUŞ,6,93,1:42:95,"2,45",%23.6(2)
05/06/2022,7,3,BANA MÜSADE,6y d  a,KAIZBERT (RU),IŞINSOY,ERSAN ÇALIK,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"59,5",Ö.YILDIRIM,E.KOCA,4,77,1:42:99,"3,80",%15.24(3)
05/06/2022,7,4,MUSLİH AĞA,5y k  a,SÖNMEZ,TİGİN,MUSLİH ORÇUN TINAS,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"56,5",T.YILDIZ,A.DEMİRKIRAN,3,74,1:43:48,"21,50",%3.28(8)
05/06/2022,7,5,TEKKURŞUN,6y k k,KAIZBERT (RU),SÖNMEZ ATEŞ,ASİYE YILDIZ,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"53,5",A.KAÇMAZ,OL. AKTÜRK,8,77,1:43:68,"16,30",%4.42(6)
05/06/2022,7,6,KARAGÜL BEYİ,7y a  a,ALTAHA,ZAKİRE,MUSTAFA KARAGÜL,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"56,5",A.ASLAN,H.ALTUNBAŞ,1,56,1:43:69,"17,35",%3.69(7)
05/06/2022,7,7,TAÇSIZ KRAL,7y a  a,KAIZBERT (RU),SEÇİLAY,ALİ ÇAPACI,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"55,5 +0.40",M.DEMİRBAŞ,M.E.AVCI,7,79,1:43:77,"23,60",%2.85(9)
05/06/2022,7,8,REİSHANLI,5y k  a,GELİBOLU,CANÖZÜM,İSMAİL CEM ERGİN,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"59,5",K.GÖKÇE AP,G.TOPBAŞ,5,91,1:45:20,"7,45",%12.05(4)
05/06/2022,7,9,ÇABUK,4y a  a,KAIZBERT (RU),KAFKAS ÇİÇEĞİ,KEMAL YAKUP ALTIN,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,58,H.ÇİZİK,E.ÇETİNKURT,2,62,1:54:95,"8,05",%9.58(5)
05/06/2022,8,1,ÇİPÇE,4y k k,NATIVE KHAN (FR),BOSTORGAY,V.İBRAHİM ARACI,İstanbul,2200,Çim,4 ve Yukarı İngilizler,G 3/Dişi,58,A.ÇELİK,S.BİLGİÇ,9,93,2:16:45,"3,15",%25.97(2)
05/06/2022,8,2,HARD OFF HÜSNE,4y d k,LUXOR,HARD BABY,CANAN KORUCU,İstanbul,2200,Çim,4 ve Yukarı İngilizler,G 3/Dişi,58,H.KARATAŞ,İB.B.OĞULLARI,1,96,2:16:59,"3,00",%27.9(1)
05/06/2022,8,3,JACINDA,4y d k,LUXOR,JUSTIN TIME,EMRAH KARAMAZI,İstanbul,2200,Çim,4 ve Yukarı İngilizler,G 3/Dişi,58,Ö.YILDIRIM,Y.DEMİR,6,81,2:17:03,"21,10",%3.5(6)
05/06/2022,8,4,FLASHING GIRL,8y a k,LUXOR,UMUTLU,YAKUP ELĞAÇ,İstanbul,2200,Çim,4 ve Yukarı İngilizler,G 3/Dişi,"58,5",H.ÇİZİK,M.H.ELĞAÇ,2,101,2:17:35,"2,80",%18.74(3)
05/06/2022,8,5,ARAGONA,5y d k,VICTORY GALLOP (CAN),KARATUTKUM,DEMİRHAN YILMAZ,İstanbul,2200,Çim,4 ve Yukarı İngilizler,G 3/Dişi,"58,5",A.SÖZEN,S.BEKTAŞ,7,80,2:17:36,"47,25",%0.79(10)
05/06/2022,8,6,GIRL GONE BAD,5y k k,TORUK MACTO (IRE),HEIRESS S,UTKU KELEŞOĞLU,İstanbul,2200,Çim,4 ve Yukarı İngilizler,G 3/Dişi,"58,5",M.ÇİÇEK,Ş.GÖKÇE,3,96,2:17:37,"6,70",%10.96(4)
