Tarih,Koşu no,Sıralama,At İsmi,Yaşı,Orijin Baba,Orijin Anne,Sahip,İl,Mesafe,Pist Tipi,Grup,Klasifikasyon,Taşıdığı Ağırlık,Jokey,Antrenör,Kulvar,Handikap Puanı,Derece,Ganyan,AGF
19/02/2023,5,5,SAFDERUN,4y a k,BESLENEY,NAKİYE,UMUT BABADAĞLI,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,56,E.AKTUĞ,M.AKKUŞ,6,33,1:41:53,"2,20",%33.25(1)  %29.45(1)
19/02/2023,5,6,PRENSES DİDEM,4y d k,BABA MEVLÜT,TOMURCUK,MEHMET BİRDEN,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,54 +0.10,C.PASO AP,MEH.KAYA,7,31,1:42:37,"19,90",%3.56(7)  %4.24(7)
19/02/2023,5,7,SEYYAHTAY,4y d  a,DARBE,TUTKUKAYA,İBRAHİM ATAK,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,58,İ.KALE,Ü.AYBOĞA,2,34,1:42:85,"8,25",%7.75(5)  %8.36(5)
19/02/2023,5,8,PRENSES SONGÜL,4y k k,KARA TURBO,FATOŞ KIZIM,CEZMİ ATİK,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,52,M.UYAR AP,MEH.KAYA,10,26,1:43:58,"64,75",%1.08(9)  %1.33(9)
19/02/2023,5,9,BRODEC,4y d  a,YALNIZEFE,TUĞCU,MURAT KARABULUT,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,54,C.YILMAZ AP,Ü.BULUT,1,12,1:45:62,"60,75",%0.61(11)  %0.74(11)
19/02/2023,5,10,BOĞAZLAYAN,4y a  a,KURTEL,TEKKIZ,H.TARIK DİKENCİK,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,58,A.İNCİ,Y.KARAKÜÇÜK,11,29,1:47:24,"34,05",%1.62(8)  %2.23(8)
19/02/2023,5,11,ÇAĞLAYAN KIZ,4y d k,OYMAKBEYİ,ALHABER,ÜMİT AKIN,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,52 +0.60,O.KIZILDAŞ AP,S.YUDUM,9,0,1:47:55,"66,70",%0.73(10)  %0.97(10)
19/02/2023,6,1,BOZARSLAN,4y a  a,ÖZGÜNHAN,BUDİNKIZI,GÖKHAN ALVEROĞLU,İzmir,1900,Kum,4 Yaşlı Araplar,G 3/DHT,58,H.KARATAŞ,A.G.GÖNÜLTAŞ,7,82,2:16:56,"2,40",%30.24(2)  %31.16(2)
19/02/2023,6,2,RÜZGARDAHAN,4y k  a,YAKUPBEY,ÇIĞIRTKAN,T. İZZET AKSOY,İzmir,1900,Kum,4 Yaşlı Araplar,G 3/DHT,58,K.TOKAÇOĞLU,A.TEPEBAŞI,4,94,2:16:70,"2,10",%39.64(1)  %35.69(1)
19/02/2023,6,3,CEBEBEY,4y a  a,ARASLI,SEVİNÇKAN,TARKAN H. ONAR,İzmir,1900,Kum,4 Yaşlı Araplar,G 3/DHT,58,O.YILDIZ,SEY.GÖKÇE,1,58,2:17:26,"26,80",%2.39(6)  %2.82(6)
19/02/2023,6,4,BİZİM,4y a  a,ALMAATA,SENSİN,HALİL ASLAN,İzmir,1900,Kum,4 Yaşlı Araplar,G 3/DHT,58,N.AVCİ,HAK.ASLAN,2,59,2:18:85,"13,95",%3.32(5)  %3.82(5)
19/02/2023,6,5,GÜROBASI,4y k  a,AYABAKAN,KIZILGÜNEŞ,TEKİN BİRİCİK,İzmir,1900,Kum,4 Yaşlı Araplar,G 3/DHT,58,G.ÖZÇELİK,T.BİRİCİK,3,73,2:19:25,"10,30",%5.84(4)  %7.06(4)
19/02/2023,6,6,NAKKAŞTEPE,4y d  a,CANGIL,FİRUZAN,İSMAİL UMUT CİYHAN,İzmir,1900,Kum,4 Yaşlı Araplar,G 3/DHT,58,M.ÇİÇEK,H.DURMUŞ,6,55,2:19:48,"33,85",%1.4(7)  %1.49(7)
19/02/2023,6,7,HALİM AĞA,4y k  a,CANBERKTAY,BAŞAĞIM,ABDULLAH KILINÇ,İzmir,1900,Kum,4 Yaşlı Araplar,G 3/DHT,58,Ö.YILDIRIM,V.AKBULUT,5,84,2:19:90,"3,20",%17.17(3)  %17.95(3)
19/02/2023,7,1,ROCK SOLID,3y d  e,TOCCET (USA),ELMASTÜTÜN,ENGİN ATEŞLER,İzmir,1900,Kum,3 Yaşlı İngilizler,G 3,58,A.SÖZEN,A.ÖCAL,7,94,2:05:55,"1,60",%48.48(1)
19/02/2023,7,2,BABA RUNNER,3y d  e,HAKKAR,SEMESTRA,TALAT ÜSTÜNER,İzmir,1900,Kum,3 Yaşlı İngilizler,G 3,58 +0.40,M.KAYA,C.BATUR,1,54,2:05:59,"7,90",%5.67(5)
19/02/2023,7,3,ASK THE LEGEND,3y d  e,PAPA CLEM (USA),PURE GRACE (USA),GÖRKEM GEDİKOĞLU,İzmir,1900,Kum,3 Yaşlı İngilizler,G 3,58,N.AVCİ,M.ER,3,62,2:06:26,"5,65",%8.19(4)
19/02/2023,7,4,DOLYA VOROVSKAYA,3y d  e,LION HEART (USA),SARS,ADİL MERT KAYA,İzmir,1900,Kum,3 Yaşlı İngilizler,G 3,58,H.KARATAŞ,T.TAŞAR,4,81,2:06:39,"3,20",%23.44(2)
19/02/2023,7,5,THE RAPTOR,3y d  e,BUSHRANGER (IRE),TROPICAL THUNDER,HÜSEYİN YILDIZ,İzmir,1900,Kum,3 Yaşlı İngilizler,G 3,58,M.M.BİLGİN,G.TOKLU,5,78,2:06:50,"6,25",%11.37(3)
19/02/2023,7,6,BABASELİM,3y d  e,HAKKAR,HAPRY MARE,TALAT ÜSTÜNER,İzmir,1900,Kum,3 Yaşlı İngilizler,G 3,58,MER.ÇELİK,C.BATUR,2,52,2:06:87,"7,90",%1.11(5)
19/02/2023,7,7,BIG SADDLER,3y d  e,SPEEDY WOLF,MOON CREST (IRE),AYHAN KARATAŞ,İzmir,1900,Kum,3 Yaşlı İngilizler,G 3,58,A.YILDIZ AP,C.ŞAMLI,6,53,2:12:36,"35,70",%1.75(6)
19/02/2023,8,1,NO HARD,3y d  d,CORINTHIAN (USA),SNOOZY TIMES,A.SEDAT DANIŞOĞLU,İzmir,1600,Kum,3 Yaşlı İngilizler,KV-7/Dişi,55 +2.00,M.KAYA,Ş.GÜMÜŞ,5,68,1:41:17,"4,65",%12.31(3)
19/02/2023,8,2,YOOMEE,3y d  d,FAST 'N' FAMOUS (AUS),BALLERENA BLISS (USA),MEHMET İ. AKDENİZ,İzmir,1600,Kum,3 Yaşlı İngilizler,KV-7/Dişi,54 +2.00,Ö.YILDIRIM,Ü.TANER,4,66,1:42:31,"2,60",%21.94(2)
19/02/2023,8,3,DİOMEDEA,3y a  d,TEMELHAN,CASSOWARY,H.HÜSEYİN TEMEL,İzmir,1600,Kum,3 Yaşlı İngilizler,KV-7/Dişi,54 +2.00,A.SÖZEN,C.AYDOĞAN,6,60,1:42:32,"1,65",%51.35(1)
19/02/2023,8,4,MASTER STORM,3y d  d,TOCCET (USA),MASTER OF THE WIND,NAZENİN SERFİCELİ,İzmir,1600,Kum,3 Yaşlı İngilizler,KV-7/Dişi,54 +1.30,MER.ÇELİK,F.ÇELTİK,2,60,1:42:89,"8,35",%8.47(4)
19/02/2023,8,5,BRAVEBLOOD,3y d  d,ROCKMASTER (IRE),OHIYESA,KUTLAY NACİ TUTUCU,İzmir,1600,Kum,3 Yaşlı İngilizler,KV-7/Dişi,55 +0.40,M.ÇİÇEK,M.AKKUŞ,1,48,1:44:39,"10,10",%4.86(5)
19/02/2023,8,6,HOEYON,3y a  d,CORINTHIAN (USA),AMANOS,BUSE ŞAMLI,İzmir,1600,Kum,3 Yaşlı İngilizler,KV-7/Dişi,54,A.YILDIZ AP,C.ŞAMLI,3,39,1:45:19,"38,05",%1.07(6)
19/02/2023,9,1,BAŞPARMAK,6y d  a,KURTEL,KAFKAS KIZI,TARKAN H. ONAR,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,53 +0.20,A.YILDIZ AP,SEY.GÖKÇE,3,71,2:16:13,"6,85",%9.49(3)
19/02/2023,9,2,BOMBACAN,9y d  a,KIVANÇ CAN,PERİKIZI,HAYATİ CAN,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,57,N.AVCİ,D.TEKELİ,11,100,2:16:15,"2,20",%27.69(1)
19/02/2023,9,3,ŞİFNE EFESİ,7y k  a,JOKER,ŞİFNELİ,İRFAN BERBEROĞLU,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,56,M.M.BİLGİN,M.AKKUŞ,9,75,2:17:45,"25,95",%3.09(9)
19/02/2023,9,4,ONARBEY,6y k  a,ARASLI,SEVİNÇKAN,TARKAN H. ONAR,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,55,O.YILDIZ,SEY.GÖKÇE,5,83,2:17:63,"6,85",%3.32(3)
19/02/2023,9,5,ORTAYLI,7y d  a,TÜMÖZ BEY,ÇEŞMİAHU,RAHMİ ÇOBANOĞLU,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,59 +0.10,M.KAYA,G.TURAN,12,79,2:17:67,"9,25",%8.87(5)
19/02/2023,9,6,SİLLETOKAT,5y k  a,UÇANBEY,CENNET,MEHMET ALİ ÇEVİK,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,55 +0.30,H.ŞİMŞEK,Ü.AYBOĞA,10,70,2:17:75,"21,00",%4.83(7)
19/02/2023,9,7,FRENKLİ ATEŞİ,8y a  a,TURBO,LİDERIŞILAY,EROL ŞİRİN,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,53,C.PASO AP,E.TURAN,2,75,2:17:82,"30,55",%1.9(11)
19/02/2023,9,8,SALUKİ,5y k  a,UÇANOĞLU,KIRKISRAK,H.TARIK DİKENCİK,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,55 +1.20,Ö.YILDIRIM,Y.KARAKÜÇÜK,7,81,2:20:48,"4,10",%12.73(4)
19/02/2023,9,9,HAVZA ASLANI,6y k  g,TAMERİNOĞLU,BADEKIZIM,SUAT YILDIZ,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,57,A.SÖZEN,FAH.CEYLAN,1,68,2:20:89,"12,75",%7.03(6)
19/02/2023,9,10,KENANLI,6y a  a,AYABAKAN,NALANIM,ZAFER GEZİCİ,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,55 +0.50,GÖKH.GÖKÇE,SEY.GÖKÇE,8,74,2:25:35,"15,80",%4.09(8)
19/02/2023,9,11,ADAMIM,6y a  a,BERKSOY,ŞANSLI,NADİR ÇETİNER,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,52 +0.60,E.ÇİZİK AP,T.TEMİZER,4,86,2:26:25,"5,60",%14.44(2)
19/02/2023,9,12,ŞAHSEKİN,5y a  a,FAZIL AĞA,KORKUT ELİF,CAHİT SEKİN,İzmir,1900,Kum,5 ve Yukarı Araplar,ŞARTLI 5/DHÖ,55 +0.40,M.ÇİÇEK,D.ALCEYLAN,6,70,2:41:93,"24,50",%2.53(10)
19/03/2023,1,1,VARLIKLIŞAH,4y a  a,DEMİRDÖVEN,DOLUDİZGİN,ZERRİN TAŞÖREN,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,61,A.SÖZEN,T.TEMİZER,6,35,1:40:29,"1,40",%37.29(1)
19/03/2023,1,2,KOCA KARYALI,4y a  a,ÖZHABER,SEVEN SISTERS,ÜMİT YAĞMUR,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,58,A.C.DAĞDEVİREN,H.DURMUŞ,7,26,1:42:33,"5,15",%11.22(4)
19/03/2023,1,3,TAŞKIRAN,4y k k,DOST KARACA,UZUNYARİM,SEVİM KARACA,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,59,A.İNCİ,MEH.KAYA,2,34,1:42:43,"8,35",%12.02(3)
19/03/2023,1,4,DİBASIN,4y k k,KAYATUFAN,DİBA,KAYA KAYA,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,56 +1.80,M.BAYDAN,F.KEMAHLIOĞLU,4,30,1:42:74,"7,25",%16.83(2)
19/03/2023,1,5,MERTOVA,4y a k,KAIZBERT (RU),DEBRA,YELİZ BAL,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,56 +2.00,F.AVCI,A.E.ALKIŞ,8,0,1:42:81,"6,65",%8.5(6)
19/03/2023,1,6,KAPI KULU,4y a  a,SONALP,CEYDAHAN,YUSUF YILMAZ,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,58,A.KÜRÜNDÜK,Ü.BULUT,3,0,1:45:05,"62,70",%2(7)
19/03/2023,1,7,GANGASTER,4y k  a,ARTOS,TEKELİ KIZI,METE ÇELİK,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,54 +1.80,O.BALKAN AP,T.ATEŞ,5,32,1:47:23,"10,05",%8.99(5)
19/03/2023,1,8,BELGABAD,4y a  a,ESKİŞEHİRLİ,ALRODE,EREN AKBULUT,İzmir,1400,Kum,4 Yaşlı Araplar,Maiden/DHÖW,56,MUH.OK AP,MEH.KAYA,1,0,0:00.00,0,%3.15(8)
19/03/2023,2,1,LUCKY JUSTEN,5y a  a,JUSTENUFFHUMOR (USA),I WANT LUCK,MEHMET BİRDEN,İzmir,2100,Kum,4 ve Yukarı İngilizler,ŞARTLI 2 /X-1,58,E.ÇİZİK AP,MEH.KAYA,8,84,2:19:31,"1,20",%61.74(1)
19/03/2023,2,2,OĞLUM ANIL,6y d  a,VICTORY GALLOP (CAN),PRENSES GÖKSU,SAİT BERBER,İzmir,2100,Kum,4 ve Yukarı İngilizler,ŞARTLI 2 /X-1,56 +0.50,M.GÖKSU AP,R.YILDIZ,1,27,2:21:60,"18,25",%1.55(8)
19/03/2023,2,3,JUST CONDOR,4y d  a,JUSTENUFFHUMOR (USA),SPHYINX,YALÇIN TÜRE,İzmir,2100,Kum,4 ve Yukarı İngilizler,ŞARTLI 2 /X-1,56,H.ŞİMŞEK,M.TEZEL,3,34,2:21:78,"51,30",%1.6(7)
19/03/2023,2,4,RÜZGAR KAAN,4y a  g,TROJEN HORSE,APRİKOSE,CENK ÖZMALATYALILAR,İzmir,2100,Kum,4 ve Yukarı İngilizler,ŞARTLI 2 /X-1,55 +0.20,E.AKTUĞ,M.TEZEL,7,38,2:22:26,"44,25",%2.51(6)
19/03/2023,2,5,DOĞUNUN RÜZGARI,4y d  a,WIN RIVER WIN (USA),ALYA,ŞEFİK ÇELİK,İzmir,2100,Kum,4 ve Yukarı İngilizler,ŞARTLI 2 /X-1,55 +1.50,K.TOKAÇOĞLU,R.AKDUMAN,6,31,2:23:29,"5,55",%12.62(2)
19/03/2023,2,6,KANEKONUN OĞLU,6y a  a,KANEKO,GOLD BLOSSOM (IRE),ÖMER DERİN,İzmir,2100,Kum,4 ve Yukarı İngilizler,ŞARTLI 2 /X-1,57,B.M.MIRIK,A.ÖKSÜZLER,2,47,2:23:41,"6,10",%9.59(3)
19/03/2023,2,7,FUNKY FRED,5y d  a,ROCKMASTER (IRE),SAVAGE CAT,SELİN DİKENCİK,İzmir,2100,Kum,4 ve Yukarı İngilizler,ŞARTLI 2 /X-1,57,A.İNCİ,HAK.ASLAN,9,42,2:26:94,"12,25",%3.49(5)
19/03/2023,2,8,MATRIX,4y a  a,TORUK MACTO (IRE),LIGHT BLUE,A.HAŞİM AGAR,İzmir,2100,Kum,4 ve Yukarı İngilizler,ŞARTLI 2 /X-1,55 +0.50,M.M.BİLGİN,B.BOZBEY,4,45,2:27:36,"9,40",%5.63(4)
19/03/2023,2,9,WILD OCEAN,7y d  a,OFFLEE WILD (USA),KIWANI BAY (GB),ÖZGÜR ÇİÇEK,İzmir,2100,Kum,4 ve Yukarı İngilizler,ŞARTLI 2 /X-1,60,A.C.DAĞDEVİREN,B.BOZBEY,5,38,0:00.00,0,%1.28(9)
19/03/2023,3,1,MUST,3y d  e,LION HEART (USA),GRADIVA (USA),HALE HÜLYA ILGAZLI,İzmir,1600,Kum,3 Yaşlı İngilizler,ŞARTLI 5,54 +2.00,M.ÇİÇEK,G.TOKLU,1,51,1:44:45,"2,15",%26.12(2)
19/03/2023,3,2,GINGSENG,3y a  e,TOCCET (USA),WOLF OF WIND,ALP Ş. EVCİMEN,İzmir,1600,Kum,3 Yaşlı İngilizler,ŞARTLI 5,55,N.AVCİ,C.ŞAMLI,3,38,1:45:78,"4,55",%13.26(3)
19/03/2023,3,3,KING OF MY HEART,3y d  e,MENDIP (USA),CHECK POINT,CÜNEYT BUĞDAYCI,İzmir,1600,Kum,3 Yaşlı İngilizler,ŞARTLI 5,55,E.AKTUĞ,Ş.ÖZDENİZ,2,46,1:46:18,"1,30",%60.62(1)
19/03/2023,4,1,LA BOMBONERA,3y k  e,WIN RIVER WIN (USA),GOLDEN OK,HÜSEYİN YILDIZ,İzmir,2000,Çim,3 Yaşlı İngilizler,Handikap 16 /H2,55 +1.20,M.ÇİÇEK,S.ŞAHYAZICI,6,42,2:05:84,"2,65",%21.64(1)  %24.5(1)
19/03/2023,4,2,RIDER ON THE RAIN,3y d  e,SCARFACE,INDIGO,KEMAL KURT,İzmir,2000,Çim,3 Yaşlı İngilizler,Handikap 16 /H2,"52,5 +1.70",E.AKTUĞ,E.ERGÖKÇEN,2,37,2:06:02,"7,65",%8.47(7)  %8.52(5)
19/03/2023,4,3,TORUN YUSUF,3y d  e,FAST 'N' FAMOUS (AUS),LINDORA,MEHMET ATEŞ,İzmir,2000,Çim,3 Yaşlı İngilizler,Handikap 16 /H2,"57,5",O.YILDIZ,HAK.ASLAN,4,47,2:06:33,"5,95",%14.6(3)  %14.56(3)
19/03/2023,4,4,LIGHT OF SMART,3y d  e,SMART ROBIN (JPN),MINT COPY,SAMİ DOĞAN,İzmir,2000,Çim,3 Yaşlı İngilizler,Handikap 16 /H2,"52,5 +2.00",MER.ÇELİK,Ü.BULUT,7,37,2:07:45,"12,30",%8.72(6)  %7.64(6)
19/03/2023,4,5,BİSMİLLİ KEJE,3y d  d,LILBOURNE LAD (IRE),KUNOOZ (IRE),ÖZGÜR ÇİÇEK,İzmir,2000,Çim,3 Yaşlı İngilizler,Handikap 16 /H2,"53,5 +2.00",M.M.BİLGİN,B.BOZBEY,5,39,2:07:55,"10,70",%8.88(5)  %7.51(7)
19/03/2023,4,6,ÇELİK KARDEŞLER,3y d  e,NİĞDELİ,KIRMIZILI KIZ,HÜSEYİN ÇELİK,İzmir,2000,Çim,3 Yaşlı İngilizler,Handikap 16 /H2,54 +2.00,M.KAYİŞ AP,Ş.ÇELİK,3,42,2:07:72,"12,30",%7.47(8)  %6.99(8)
19/03/2023,4,7,INDORAPTOR,3y d  e,BAY ÇİFTÇİOĞLU,GERTRUDE,NECATİ ÇİFTÇİOĞLU,İzmir,2000,Çim,3 Yaşlı İngilizler,Handikap 16 /H2,"51,5 +2.00",A.C.DAĞDEVİREN,M.BALIK,8,35,2:08:85,"8,20",%10.67(4)  %9.35(4)
19/03/2023,4,8,BABASELİM,3y d  e,HAKKAR,HAPRY MARE,TALAT ÜSTÜNER,İzmir,2000,Çim,3 Yaşlı İngilizler,Handikap 16 /H2,"60,5",G.ÖZÇELİK,C.BATUR,1,53,2:10:10,"2,60",%19.55(2)  %20.93(2)
19/03/2023,5,1,ÇAKIRDAĞLI,6y d  a,DEHA,GRAND WOMAN,TUĞRUL GÜRE,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,60,N.AVCİ,G.TOPBAŞ,4,100,1:45:19,"2,75",%18.63(2)  %18.46(2)
19/03/2023,5,2,DRAGON PULSE,4y a  a,AGRESIVO (USA),ANOUCHKA,ENGİN ATEŞLER,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,58,M.ÇİÇEK,MUT.KAYA,8,84,1:46:33,"9,05",%11.78(4)  %10.23(4)
19/03/2023,5,3,ZORRO,4y d  a,TOROK (IRE),BARBIE BABY,CÜNEYT YILDIZHAN,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,58,H.KARATAŞ,V.AKBULUT,6,92,1:46:62,"1,75",%31.96(1)  %39.42(1)
19/03/2023,5,4,STEPS OF IRON,4y a  a,TORUK MACTO (IRE),BELLA STEPS,İLKE BETİR AKBAŞ,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,58,VED.ABİŞ,G.TURAN,10,81,1:46:69,"6,15",%13.05(3)  %12.06(3)
19/03/2023,5,5,DICAPRIO,5y d  a,SMART ROBIN (JPN),MY FATHERS DREAM,ALİ GÜNGÖR,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,60,MER.ÇELİK,E.ATEŞ,9,70,1:46:99,"26,05",%3.53(7)  %2.72(7)
19/03/2023,5,6,BOUKEPHALOS,5y d  g,VICTORY GALLOP (CAN),SUZİ GOLD,HULUSİ ÇİL,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,60,B.M.MIRIK,A.COŞKAN,3,90,1:47:29,"10,85",%10.97(5)  %9.29(5)
19/03/2023,5,7,KARA MEHMET,7y d  a,KARABEYHAN (GB),REAL LOVE,MEHMET BİRDEN,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,60,A.İNCİ,MEH.KAYA,5,89,1:47:30,"19,80",%3.74(6)  %3.05(6)
19/03/2023,5,8,STARRY NIGHT,6y d  a,KANEKO,LADY YAREN,NURULLAH ASTAN,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,60,İ.S.SÖĞÜT AP,MEH.KAYA,1,93,1:48:57,"35,60",%3.23(8)  %2.53(8)
19/03/2023,5,9,YAHYAHAN,7y a  a,BUENOS AIRES,TULAROSA (GB),TALAT ÜSTÜNER,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,60,G.ÖZÇELİK,C.BATUR,7,67,1:48:97,"66,80",%1.41(9)  %1.14(9)
19/03/2023,5,10,BREAK THE CHAIN,5y a  a,INVINCIBLE SON (IRE),WISH DREAM,NESLİHAN CANPOLAT,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,60,A.YILDIZ,M.TEZEL,11,56,0:00.00,"81,45",%1.04(10)  %0.8(10)
19/03/2023,5,11,UTKUNUN KIZI,6y d k,BUSHRANGER (IRE),SIRNAŞIK,BÜLENT UTKUN,İzmir,1700,Çim,4 ve Yukarı İngilizler,KV-9,58,M.M.BİLGİN,SEY.GÖKÇE,2,89,0:00.00,0,%0.67(11)  %0.29(11)
19/03/2023,6,1,CANMETE,5y k  a,TAMERİNOĞLU,NENEHATUN,BEDRİ AKBULUT,İzmir,1400,Kum,4 ve Yukarı Araplar,A 3/DHÖ,60,Ö.YILDIRIM,B.AKBULUT,9,109,1:36:83,"1,25",%51.84(1)  %58.84(1)
19/03/2023,6,2,HALİM AĞA,4y k  a,CANBERKTAY,BAŞAĞIM,ABDULLAH KILINÇ,İzmir,1400,Kum,4 ve Yukarı Araplar,A 3/DHÖ,58,VED.ABİŞ,V.AKBULUT,7,89,1:36:96,"5,45",%14.27(2)  %12.48(2)
19/03/2023,6,3,GÜVENDİK,6y k  a,YAŞARCIK,DUAYEN,MURAT AKÇA,İzmir,1400,Kum,4 ve Yukarı Araplar,A 3/DHÖ,60,A.ÇELİK,R.COŞKUN,8,94,1:37:88,"4,95",%13.28(3)  %11.42(3)
19/03/2023,6,4,LOKUM OĞLU,8y k  a,TURBO,LOKUM,HAMDİ ÖZŞAHİN,İzmir,1400,Kum,4 ve Yukarı Araplar,A 3/DHÖ,60,G.ÖZÇELİK,Ş.ÖZGÜR,6,95,1:38:27,"26,35",%2.12(7)  %1.54(7)
19/03/2023,6,5,PITIR,6y k  a,GÜNTAY,İNCİDİL,SALİH DURMAZ,İzmir,1400,Kum,4 ve Yukarı Araplar,A 3/DHÖ,60,MER.ÇELİK,MEH.KAYA,3,99,1:39:09,"41,70",%2.19(6)  %1.8(6)
19/03/2023,6,6,DİRLİK,5y a  a,ÖZHABER,ÇALIÇİÇEĞİ,MEHMET ALİ AKDAĞ,İzmir,1400,Kum,4 ve Yukarı Araplar,A 3/DHÖ,60,A.C.DAĞDEVİREN,H.DURMUŞ,4,86,1:39:64,"52,10",%1.27(8)  %0.91(8)
19/03/2023,6,7,FIŞ FIŞ,5y d  a,BABA MEVLÜT,TUTKUMUZ,FAİK GÖNÜLTAŞ,İzmir,1400,Kum,4 ve Yukarı Araplar,A 3/DHÖ,60,M.ÇİÇEK,N.GÖNÜLTAŞ,5,97,1:39:66,"20,00",%4.06(5)  %3.72(5)
19/03/2023,6,8,GÜNDÜZBABA,6y k  a,TURBO,AYBÖKE,HASAN AKMEŞE,İzmir,1400,Kum,4 ve Yukarı Araplar,A 3/DHÖ,60,O.YILDIZ,R.AYDOĞAN,2,37,1:39:76,"84,20",%0.62(9)  %0.38(9)
19/03/2023,6,9,OĞLUM SERKAN,7y a  a,TURBO,ARYELE,SEMRA AKSU,İzmir,1400,Kum,4 ve Yukarı Araplar,A 3/DHÖ,60,A.SÖZEN,O.BULUT,1,99,1:43:93,"8,75",%10.34(4)  %8.92(4)
19/03/2023,7,1,TELSERENCAN,4y d  a,ORÇUN,KAFKASCAN,HAYATİ CAN,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 4/DHÖW,60,K.TOKAÇOĞLU,M.CAN,5,75,2:18:34,"2,75",%30.35(1)
19/03/2023,7,2,CEBEBEY,4y a  a,ARASLI,SEVİNÇKAN,TARKAN H. ONAR,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 4/DHÖW,58 +0.20,O.YILDIZ,SEY.GÖKÇE,4,66,2:18:68,"2,65",%23.95(2)
19/03/2023,7,3,ÇAĞDAŞ ALAÇAT,4y k  a,JOKER,RUHŞAT,HALUK OĞUZ,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 4/DHÖW,56 +0.30,GÖKH.GÖKÇE,FAH.CEYLAN,7,80,2:19:61,"3,10",%19.73(3)
19/03/2023,7,4,BİZİM,4y a  a,ALMAATA,SENSİN,HALİL ASLAN,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 4/DHÖW,54 +0.60,K.YILMAZ AP,HAK.ASLAN,3,63,2:19:74,"7,05",%9.52(5)
19/03/2023,7,5,ANKA ATEŞİ,4y a  a,ANKA,ATEŞCEYLAN,SALİHA ULUIRMAKLI,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 4/DHÖW,56,M.ÇİÇEK,M.AKKUŞ,1,59,2:20:69,"5,10",%13.43(4)
19/03/2023,7,6,AHİRDAĞ,4y a k,GELİBOLU,BERİKAKIZ,LÜTFİ SABANCI,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 4/DHÖW,53 +2.00,B.M.MIRIK,M.TAMER,6,57,2:21:27,"24,65",%2.29(6)
19/03/2023,7,7,AKLIM,4y d  a,YÜREKKAYA,AKLIMDA,HALİL ASLAN,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 4/DHÖW,54 +1.60,A.KÜRÜNDÜK,HAK.ASLAN,2,33,2:23:82,"7,05",%0.73(5)
